week,producer_code,product_id,quantity.x,cost.x,price.x,quantity.y,cost.y,price.y,undelivered,unplanned,discrepancy
2022-08-28,MLG,3854,14,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,MMO,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-28,PBY,3201,18,40.5,44.96,18,40.5,44.96,0,0,0
2022-08-28,PBY,3668,10,34.25,38.02,NA,NA,NA,1,0,NA
2022-08-28,PLT,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-28,PLT,3458,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-08-28,PLT,3668,10,34.25,38.02,NA,NA,NA,1,0,NA
2022-08-28,PLT,3702,12,36.5,40.52,12,36.5,40.52,0,0,0
2022-08-28,PLT,3758,22,24,26.64,22,24,26.64,0,0,0
2022-08-28,PLT,3853,20,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,PLT,3854,26,36.5,40.52,14,36.5,40.52,0,0,-0.46153846153846156
2022-08-28,PZM,3828,10,40.75,45.23,10,40.75,45.23,0,0,0
2022-08-28,RSV,3755,22,36.75,40.79,22,36.75,40.79,0,0,0
2022-08-28,SRF,3201,18,40.5,44.96,18,40.5,44.96,0,0,0
2022-08-28,SRF,3759,30,46.25,51.34,50,46.25,51.34,0,0,0.6666666666666666
2022-08-28,SXF,3758,11,24,26.64,11,24,26.64,0,0,0
2022-08-28,SXF,3826,50,35.25,39.13,NA,NA,NA,1,0,NA
2022-08-28,TEB,3854,12,36.5,40.52,12,36.5,40.52,0,0,0
2022-08-28,TXI,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,TXI,3758,11,24,26.64,22,24,26.64,0,0,1
2022-08-28,TXI,3826,10,35.25,39.13,NA,NA,NA,1,0,NA
2022-08-28,TXI,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,YMF,3132,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-08-28,YMF,3668,10,34.25,38.02,NA,NA,NA,1,0,NA
2022-08-28,YMF,3702,14,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,YMF,3853,20,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,AGF,3201,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-04,BXF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-04,BXF,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,BXF,3826,10,35.25,39.13,NA,NA,NA,1,0,NA
2022-09-04,BXF,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,BXF,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,CAL,3153,12,30,33.3,NA,NA,NA,1,0,NA
2022-09-04,CBO,3813,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-04,CBS,3153,12,30,33.3,12,30,33.3,0,0,0
2022-09-04,CBS,3201,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-04,CHO,3458,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-04,CHO,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,CHO,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,CHO,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,CLP,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,CLP,3717,10,37,41.07,10,37,41.07,0,0,0
2022-09-04,CLP,3813,10,42.75,47.45,5,42.75,47.45,0,0,-0.5
2022-09-04,CLP,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-09-04,CLP,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,CLP,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,CMA,3813,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-04,CMU,3755,33,36.75,40.79,22,36.75,40.79,0,0,-0.3333333333333333
2022-09-04,CVP,3702,12,36.5,40.52,24,36.5,40.52,0,0,1
2022-09-04,CVP,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-09-04,D2D,3754,5,40.75,45.23,NA,NA,NA,1,0,NA
2022-09-04,D2D,3813,5,42.75,47.45,8,42.75,47.45,0,0,0.6
2022-09-04,DTF,3202,36,46,51.06,NA,NA,NA,1,0,NA
2022-09-04,HAF,3758,11,24,26.64,NA,NA,NA,1,0,NA
2022-09-04,HOP,3717,10,37,41.07,10,37,41.07,0,0,0
2022-09-04,JWI,3813,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-04,KAL,3755,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-09-04,KHF,3153,12,30,33.3,12,30,33.3,0,0,0
2022-09-04,KHF,3201,36,40.5,44.96,36,40.5,44.96,0,0,0
2022-09-04,KHF,3202,30,46,51.06,49,46,51.06,0,0,0.6333333333333333
2022-09-04,KHF,3759,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-09-04,KHF,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,KSL,3364,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-04,KSL,3828,10,40.75,45.23,NA,NA,NA,1,0,NA
2022-09-04,LDX,3153,10,30,33.3,NA,NA,NA,1,0,NA
2022-09-04,LDX,3458,11,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-04,LEE,3828,10,40.75,45.23,10,40.75,45.23,0,0,0
2022-09-04,LFF,3153,10,30,33.3,10,30,33.3,0,0,0
2022-09-04,LFF,3458,25,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-04,LFF,3828,20,40.75,45.23,15,40.75,45.23,0,0,-0.25
2022-09-04,LOF,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-04,LOF,3813,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-04,MFP,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-04,MFP,3759,10,46.25,51.34,20,46.25,51.34,0,0,1
2022-09-04,MFP,3828,8,40.75,45.23,6,40.75,45.23,0,0,-0.25
2022-09-04,MHA,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-04,MLG,3364,10,42.75,47.45,10,42.75,47.45,0,0,0
2022-09-04,MLG,3702,14,36.5,40.52,14,36.5,40.52,0,0,0
2022-09-04,MLG,3755,22,36.75,40.79,22,36.75,40.79,0,0,0
2022-09-04,MLG,3758,11,24,26.64,26,24,26.64,0,0,1.3636363636363635
2022-09-04,MLG,3759,10,46.25,51.34,10,46.25,51.34,0,0,0
2022-09-04,MLG,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-09-04,MLG,3854,14,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,MMO,3364,5,42.75,47.45,10,42.75,47.45,0,0,1
2022-09-04,MMO,3813,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-04,NTN,3755,22,36.75,40.79,22,36.75,40.79,0,0,0
2022-09-04,NTN,3813,10,42.75,47.45,10,42.75,47.45,0,0,0
2022-09-04,PBY,3201,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-09-04,PBY,3717,15,37,41.07,15,37,41.07,0,0,0
2022-09-04,PLT,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-04,PLT,3458,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-09-04,PLT,3702,12,36.5,40.52,49,36.5,40.52,0,0,3.0833333333333335
2022-09-04,PLT,3758,22,24,26.64,22,24,26.64,0,0,0
2022-09-04,PLT,3853,20,36.5,40.52,20,36.5,40.52,0,0,0
2022-09-04,PLT,3854,26,36.5,40.52,20,36.5,40.52,0,0,-0.23076923076923078
2022-09-04,PZM,3153,10,30,33.3,NA,NA,NA,1,0,NA
2022-09-04,PZM,3458,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-04,RSV,3755,22,36.75,40.79,22,36.75,40.79,0,0,0
2022-09-04,SRF,3759,30,46.25,51.34,70,46.25,51.34,0,0,1.3333333333333333
2022-09-04,SXF,3758,11,24,26.64,11,24,26.64,0,0,0
2022-09-04,SXF,3826,50,35.25,39.13,100,35.25,39.13,0,0,1
2022-09-04,TEB,3854,12,36.5,40.52,10,36.5,40.52,0,0,-0.16666666666666666
2022-09-04,TXI,3702,12,36.5,40.52,12,36.5,40.52,0,0,0
2022-09-04,TXI,3758,11,24,26.64,11,24,26.64,0,0,0
2022-09-04,TXI,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-09-04,TXI,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,YMF,3702,14,36.5,40.52,14,36.5,40.52,0,0,0
2022-09-04,YMF,3717,10,37,41.07,10,37,41.07,0,0,0
2022-09-04,YMF,3755,11,36.75,40.79,22,36.75,40.79,0,0,1
2022-09-04,YMF,3853,20,36.5,40.52,40,36.5,40.52,0,0,1
2022-09-11,AGF,3759,20,46.25,51.34,20,46.25,51.34,0,0,0
2022-09-11,BXF,3138,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-11,BXF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-11,BXF,3826,10,35.25,39.13,NA,NA,NA,1,0,NA
2022-09-11,CAL,3153,12,30,33.3,NA,NA,NA,1,0,NA
2022-09-11,CAL,3201,15,40.5,44.96,10,40.5,44.96,0,0,-0.3333333333333333
2022-09-11,CAL,3759,20,46.25,51.34,NA,NA,NA,1,0,NA
2022-09-11,CBO,3138,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-11,CBS,3153,12,30,33.3,24,30,33.3,0,0,1
2022-09-11,CBS,3201,24,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-11,CHO,3200,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-09-11,CHO,3458,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-11,CLP,3668,10,34.25,38.02,10,34.25,38.02,0,0,0
2022-09-11,CLP,3826,10,35.25,39.13,13,35.25,39.13,0,0,0.3
2022-09-11,CMA,3138,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-11,CMU,3132,11,36.75,40.79,11,36.75,40.79,0,0,0
2022-09-11,CMU,3138,10,42.75,47.45,5,42.75,47.45,0,0,-0.5
2022-09-11,CMU,3755,11,36.75,40.79,10,36.75,40.79,0,0,-0.09090909090909091
2022-09-11,CTH,3202,15,46,51.06,15,46,51.06,0,0,0
2022-09-11,CVP,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-09-11,D2D,3138,10,42.75,47.45,10,42.75,47.45,0,0,0
2022-09-11,D2D,3200,10,40.5,44.96,20,40.5,44.96,0,0,1
2022-09-11,DTF,3202,36,46,51.06,36,46,51.06,0,0,0
2022-09-11,HAF,3758,11,24,26.64,21,24,26.64,0,0,0.9090909090909091
2022-09-11,JWI,3138,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-11,KAL,3132,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-09-11,KHF,3153,12,30,33.3,NA,NA,NA,1,0,NA
2022-09-11,KHF,3668,10,34.25,38.02,NA,NA,NA,1,0,NA
2022-09-11,KHF,3759,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-09-11,KSL,3202,15,46,51.06,NA,NA,NA,1,0,NA
2022-09-11,KSL,3364,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-11,KSL,3828,10,40.75,45.23,NA,NA,NA,1,0,NA
2022-09-11,LDX,3153,10,30,33.3,10,30,33.3,0,0,0
2022-09-11,LDX,3458,11,40.5,44.96,11,40.5,44.96,0,0,0
2022-09-11,LEE,3828,10,40.75,45.23,10,40.75,45.23,0,0,0
2022-09-11,LFF,3153,10,30,33.3,15,30,33.3,0,0,0.5
2022-09-11,LFF,3458,25,40.5,44.96,3,40.5,44.96,0,0,-0.88
2022-09-11,LFF,3828,20,40.75,45.23,10,40.75,45.23,0,0,-0.5
2022-09-11,LOF,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-11,LVO,3138,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-11,MFP,3153,10,30,33.3,20,30,33.3,0,0,1
2022-09-11,MFP,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-11,MFP,3458,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-09-11,MFP,3759,10,46.25,51.34,10,46.25,51.34,0,0,0
2022-09-11,MFP,3828,10,40.75,45.23,10,40.75,45.23,0,0,0
2022-09-11,MHA,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-11,MHG,3200,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-09-11,MLG,3364,10,42.75,47.45,10,42.75,47.45,0,0,0
2022-09-11,MLG,3755,22,36.75,40.79,27,36.75,40.79,0,0,0.22727272727272727
2022-09-11,MLG,3758,11,24,26.64,6,24,26.64,0,0,-0.45454545454545453
2022-09-11,MLG,3759,10,46.25,51.34,10,46.25,51.34,0,0,0
2022-09-11,MLG,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-09-11,MMO,3364,5,42.75,47.45,10,42.75,47.45,0,0,1
2022-09-11,PBY,3201,9,40.5,44.96,14,40.5,44.96,0,0,0.5555555555555556
2022-09-11,PBY,3592,27,37,41.07,16,37,41.07,0,0,-0.4074074074074074
2022-09-11,PBY,3668,10,34.25,38.02,10,34.25,38.02,0,0,0
2022-09-11,PLT,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-11,PLT,3458,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-09-11,PLT,3668,10,34.25,38.02,10,34.25,38.02,0,0,0
2022-09-11,PLT,3758,22,24,26.64,22,24,26.64,0,0,0
2022-09-11,RSV,3755,32,36.75,40.79,32,36.75,40.79,0,0,0
2022-09-11,SRF,3201,18,40.5,44.96,18,40.5,44.96,0,0,0
2022-09-11,SRF,3759,30,46.25,51.34,30,46.25,51.34,0,0,0
2022-09-11,SXF,3758,11,24,26.64,11,24,26.64,0,0,0
2022-09-11,SXF,3826,50,35.25,39.13,50,35.25,39.13,0,0,0
2022-09-11,TXI,3758,11,24,26.64,NA,NA,NA,1,0,NA
2022-09-11,TXI,3826,10,35.25,39.13,5,35.25,39.13,0,0,-0.5
2022-09-11,YMF,3132,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-09-11,YMF,3200,18,40.5,44.96,18,40.5,44.96,0,0,0
2022-09-11,YMF,3668,10,34.25,38.02,23,34.25,38.02,0,0,1.3
2022-09-11,YMF,3755,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-09-18,AGF,3189,90,40.75,45.23,90,40.75,45.23,0,0,0
2022-09-18,AGF,3201,10,40.5,44.96,20,40.5,44.96,0,0,1
2022-09-18,AGF,3759,20,46.25,51.34,NA,NA,NA,1,0,NA
2022-09-18,BXF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-18,CAL,3153,12,30,33.3,12,30,33.3,0,0,0
2022-09-18,CAL,3189,60,40.75,45.23,60,40.75,45.23,0,0,0
2022-09-18,CAL,3759,20,46.25,51.34,NA,NA,NA,1,0,NA
2022-09-18,CBS,3153,12,30,33.3,NA,NA,NA,1,0,NA
2022-09-18,CBS,3201,25,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-18,CHO,3200,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-09-18,CHO,3458,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-18,CTH,3202,15,46,51.06,15,46,51.06,0,0,0
2022-09-18,D2D,3200,10,40.5,44.96,18,40.5,44.96,0,0,0.8
2022-09-18,DTF,3202,36,46,51.06,36,46,51.06,0,0,0
2022-09-18,KHF,3153,12,30,33.3,12,30,33.3,0,0,0
2022-09-18,KHF,3201,36,40.5,44.96,36,40.5,44.96,0,0,0
2022-09-18,KHF,3759,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-09-18,KSL,3202,15,46,51.06,NA,NA,NA,1,0,NA
2022-09-18,KSL,3364,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-18,KSL,3828,10,40.75,45.23,NA,NA,NA,1,0,NA
2022-09-18,LDX,3153,10,30,33.3,10,30,33.3,0,0,0
2022-09-18,LDX,3458,11,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-18,LEE,3828,10,40.75,45.23,NA,NA,NA,1,0,NA
2022-09-18,LFF,3153,10,30,33.3,10,30,33.3,0,0,0
2022-09-18,LFF,3458,25,40.5,44.96,5,40.5,44.96,0,0,-0.8
2022-09-18,LFF,3828,20,40.75,45.23,5,40.75,45.23,0,0,-0.75
2022-09-18,LOF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-18,MFP,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-18,MFP,3759,10,46.25,51.34,10,46.25,51.34,0,0,0
2022-09-18,MHA,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-18,MHG,3200,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-09-18,MLG,3364,10,42.75,47.45,10,42.75,47.45,0,0,0
2022-09-18,MLG,3759,10,46.25,51.34,10,46.25,51.34,0,0,0
2022-09-18,MMO,3364,5,42.75,47.45,10,42.75,47.45,0,0,1
2022-09-18,PBY,3201,10,40.5,44.96,35,40.5,44.96,0,0,2.5
2022-09-18,PLT,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-18,PLT,3458,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-09-18,PZM,3153,10,30,33.3,13,30,33.3,0,0,0.3
2022-09-18,PZM,3458,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-09-18,PZM,3828,10,40.75,45.23,10,40.75,45.23,0,0,0
2022-09-18,SRF,3759,30,46.25,51.34,30,46.25,51.34,0,0,0
2022-09-18,YMF,3200,18,40.5,44.96,18,40.5,44.96,0,0,0
2022-09-25,AGF,3189,60,40.75,45.23,45,40.75,45.23,0,0,-0.25
2022-09-25,AGF,3449,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-09-25,CAL,3189,65,40.75,45.23,65,40.75,45.23,0,0,0
2022-09-25,CBS,3201,14,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-25,CHO,3200,10,40.5,44.96,20,40.5,44.96,0,0,1
2022-09-25,CHO,3449,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-09-25,D2D,3200,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-25,KHF,3201,18,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-25,MFP,3573,10,46.25,51.34,30,46.25,51.34,0,0,2
2022-09-25,MHG,3200,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-25,NTN,3449,20,46.25,51.34,20,46.25,51.34,0,0,0
2022-09-25,PBY,3189,25,40.75,45.23,25,40.75,45.23,0,0,0
2022-09-25,PBY,3201,9,40.5,44.96,9,40.5,44.96,0,0,0
2022-09-25,PBY,3573,10,46.25,51.34,20,46.25,51.34,0,0,1
2022-09-25,PZM,3449,10,46.25,51.34,10,46.25,51.34,0,0,0
2022-09-25,PZM,3573,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-09-25,SRF,3201,30,40.5,44.96,30,40.5,44.96,0,0,0
2022-09-25,TEB,3573,10,46.25,51.34,10,46.25,51.34,0,0,0
2022-09-25,YMF,3200,18,40.5,44.96,16,40.5,44.96,0,0,-0.1111111111111111
2022-10-02,AGF,3189,90,40.75,45.23,NA,NA,NA,1,0,NA
2022-10-02,AGF,3759,20,46.25,51.34,13,46.25,51.34,0,0,-0.35
2022-10-02,BXF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-10-02,CAL,3189,60,40.75,45.23,21,40.75,45.23,0,0,-0.65
2022-10-02,CAL,3759,20,46.25,51.34,39,46.25,51.34,0,0,0.95
2022-10-02,CHO,3278,20,43.5,48.29,NA,NA,NA,1,0,NA
2022-10-02,CLP,3613,11,31,34.41,22,31,34.41,0,0,1
2022-10-02,CMU,3132,11,36.75,40.79,22,36.75,40.79,0,0,1
2022-10-02,D2D,3278,10,43.5,48.29,NA,NA,NA,1,0,NA
2022-10-02,JWI,3278,10,43.5,48.29,20,43.5,48.29,0,0,1
2022-10-02,KAL,3132,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-02,KHF,3759,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-10-02,KSL,3364,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-10-02,KSL,3613,11,31,34.41,11,31,34.41,0,0,0
2022-10-02,LOF,3364,5,42.75,47.45,10,42.75,47.45,0,0,1
2022-10-02,MFP,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-10-02,MFP,3759,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-10-02,MHA,3364,5,42.75,47.45,10,42.75,47.45,0,0,1
2022-10-02,MLG,3364,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-10-02,MLG,3759,10,46.25,51.34,5,46.25,51.34,0,0,-0.5
2022-10-02,MMO,3364,5,42.75,47.45,10,42.75,47.45,0,0,1
2022-10-02,NTN,3613,11,31,34.41,23,31,34.41,0,0,1.0909090909090908
2022-10-02,PBY,3613,11,31,34.41,44,31,34.41,0,0,3
2022-10-02,PLT,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-10-02,RSV,3755,22,36.75,40.79,22,36.75,40.79,0,0,0
2022-10-02,SRF,3759,30,46.25,51.34,50,46.25,51.34,0,0,0.6666666666666666
2022-10-02,YMF,3132,11,36.75,40.79,22,36.75,40.79,0,0,1
2022-10-02,YMF,3613,11,31,34.41,22,31,34.41,0,0,1
2022-10-09,AGF,3759,20,46.25,51.34,NA,NA,NA,1,0,NA
2022-10-09,CAL,3759,20,46.25,51.34,20,46.25,51.34,0,0,0
2022-10-09,CLP,3613,11,31,34.41,11,31,34.41,0,0,0
2022-10-09,HAF,3178,22,39,43.29,NA,NA,NA,1,0,NA
2022-10-09,KAL,3132,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-09,KHF,3759,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-10-09,KSL,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-09,MFP,3573,10,46.25,51.34,30,46.25,51.34,0,0,2
2022-10-09,MFP,3759,10,46.25,51.34,10,46.25,51.34,0,0,0
2022-10-09,MLG,3759,10,46.25,51.34,10,46.25,51.34,0,0,0
2022-10-09,NTN,3613,11,31,34.41,11,31,34.41,0,0,0
2022-10-09,PBY,3573,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-10-09,PBY,3613,11,31,34.41,22,31,34.41,0,0,1
2022-10-09,PZM,3573,28,46.25,51.34,NA,NA,NA,1,0,NA
2022-10-09,RSV,3755,22,36.75,40.79,22,36.75,40.79,0,0,0
2022-10-09,SRF,3759,30,46.25,51.34,NA,NA,NA,1,0,NA
2022-10-09,TEB,3573,10,46.25,51.34,20,46.25,51.34,0,0,1
2022-10-09,YMF,3132,22,36.75,40.79,22,36.75,40.79,0,0,0
2022-10-09,YMF,3178,22,39,43.29,44,39,43.29,0,0,1
2022-10-09,YMF,3613,11,31,34.41,11,31,34.41,0,0,0
2022-10-16,CLP,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-16,CMU,3132,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-16,CMU,3755,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-16,HAF,3178,22,39,43.29,NA,NA,NA,1,0,NA
2022-10-16,KSL,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-16,MLG,3755,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-16,NTN,3132,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-16,NTN,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-16,NTN,3755,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-16,PBY,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-16,YMF,3132,33,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-16,YMF,3178,22,39,43.29,NA,NA,NA,1,0,NA
2022-10-16,YMF,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-16,YMF,3755,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-23,CLP,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-23,CMU,3132,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-23,HAF,3178,22,39,43.29,NA,NA,NA,1,0,NA
2022-10-23,KSL,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-23,NTN,3132,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-23,NTN,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-23,PBY,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-23,RSV,3755,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-23,YMF,3132,33,36.75,40.79,NA,NA,NA,1,0,NA
2022-10-23,YMF,3178,22,39,43.29,NA,NA,NA,1,0,NA
2022-10-23,YMF,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-30,D2D,NA,22,36.5,40.52,NA,NA,NA,1,0,NA
2022-11-06,CMU,3755,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-11-06,MLG,3755,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-11-06,NTN,3755,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-11-06,YMF,3755,11,36.75,40.79,NA,NA,NA,1,0,NA
2021-06-06,POG,3819,NA,NA,NA,19,84,93.24,0,1,NA
2021-06-06,STF,3806,NA,NA,NA,38,36,39.96,0,1,NA
2021-06-13,D2D,3252,NA,NA,NA,19,36,39.96,0,1,NA
2021-06-13,LXF,3304,NA,NA,NA,30,48,53.28,0,1,NA
2021-06-13,NTN,3813,NA,NA,NA,14,36,39.96,0,1,NA
2021-06-13,POG,3140,NA,NA,NA,36,46.8,51.48,0,1,NA
2021-06-13,STF,3806,NA,NA,NA,15,36,39.96,0,1,NA
2021-06-13,WKH,3573,NA,NA,NA,19,40,44.4,0,1,NA
2021-06-20,SEE,3813,NA,NA,NA,38,24,26.64,0,1,NA
2021-06-20,STF,3806,NA,NA,NA,15,36,39.96,0,1,NA
2021-06-27,LXF,3390,NA,NA,NA,28,100,111,0,1,NA
2021-06-27,NTN,3813,NA,NA,NA,30,36,39.96,0,1,NA
2021-06-27,SEE,3184,NA,NA,NA,40,25,27.75,0,1,NA
2021-07-04,LXF,3184,NA,NA,NA,15,25,27.75,0,1,NA
2021-07-04,MHG,3184,NA,NA,NA,11,20,22.2,0,1,NA
2021-07-04,MLF,3278,NA,NA,NA,5,33.75,37.46,0,1,NA
2021-07-04,SGC,3184,NA,NA,NA,20,20,22.2,0,1,NA
2021-07-04,WKH,3184,NA,NA,NA,20,20,22.2,0,1,NA
2021-07-04,YMF,3216,NA,NA,NA,27,56.25,62.44,0,1,NA
2021-07-11,CHO,3184,NA,NA,NA,10,24,26.64,0,1,NA
2021-07-11,CHO,3278,NA,NA,NA,7,33.75,37.46,0,1,NA
2021-07-11,HAF,3184,NA,NA,NA,20,35,38.85,0,1,NA
2021-07-11,MKV,3754,NA,NA,NA,4,34,37.74,0,1,NA
2021-07-11,SEE,3361,NA,NA,NA,16,25,27.75,0,1,NA
2021-07-11,SEE,3579,NA,NA,NA,24,66.66,73.99,0,1,NA
2021-07-11,SGC,3806,NA,NA,NA,8,36,39.96,0,1,NA
2021-07-11,WKH,3278,NA,NA,NA,39,33.75,37.46,0,1,NA
2021-07-18,CHO,3401,NA,NA,NA,31,62.5,69.38,0,1,NA
2021-07-18,D2D,3754,NA,NA,NA,7,34,37.74,0,1,NA
2021-07-18,MKV,3401,NA,NA,NA,7,62.5,69.38,0,1,NA
